Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL
1953.72,633.6,3.977,3.477,4226.344,5156.34,8820.62,923
1951.38,632,3.977,3.478,4220.344,5156.34,8818.44,922
1949.5,630,3.977,3.479,4213.144,5120.34,8816.25,921
1947.28,628,3.977,3.478,4205.912,5120.31,8801.62,920
1944.84,626,3.977,3.479,4198.713,5120.31,8790.94,919
1942.75,626.4,3.976,3.48,4191.575,5120.38,8814.91,918
1940.69,622.4,3.977,3.48,4184.344,5120.34,8805.28,917
1938.53,622.8,3.976,3.481,4177.144,5084.34,8817.62,916
1936.47,620.8,3.976,3.481,4169.912,5084.31,8811.62,915
1935.41,620.8,3.976,3.481,4162.712,5084.31,8803.84,914
1933.97,620.8,3.976,3.482,4162.744,5084.34,8790.16,913
1933,618,3.976,3.482,4155.543,5084.34,8805.09,912
1931.75,619.2,3.976,3.482,4154.375,5084.38,8798.16,911
1929.5,616,3.976,3.482,4148.344,5084.34,8780.31,910
1928.25,617.6,3.976,3.483,4141.175,5048.41,8763.53,909
1926.62,616,3.975,3.483,4141.175,5048.38,8783.06,908
1925.19,616,3.975,3.483,4130.313,5048.31,8770.81,907
1930.44,616.813,3.986,3.698,4074.312,5026,8830.94,906
1976,649.2,3.977,3.459,4778.32,5768.32,9669.47,904
1977.98,652.8,3.978,3.461,4328.384,5264.38,8968.42,903
1976.64,652,3.978,3.46,4335.52,5264.32,8950.4,902
1974.88,650.4,3.978,3.461,4334.383,5264.38,8961.02,901
1971.04,648.8,3.978,3.46,4328.352,5264.35,8890.18,900
1968.64,648.8,3.978,3.461,4316.34,5228.32,8908,899
1965.3,648.8,3.978,3.461,4310.352,5228.35,8924.57,898
1962.59,644.8,3.978,3.462,4298.36,5228.36,8905.09,897
1961.92,648.8206667,3.978,3.462,4292.351,5228.35,8879.8,896
1958.75,646.8,3.978,3.461,4292.321,5228.32,8906.53,895
1955.23,647.2,3.978,3.462,4277.952,5192.35,8895.17,894
1952.03,643.2,3.977,3.462,4268.352,5192.35,8892.99,893
1949.56,644,3.978,3.463,4256.344,5192.34,8879.77,892
1947.08,640,3.978,3.463,4249.1184,5156.31,8889.41,891
1944,637.6,3.978,3.463,4241.819,5156.22,8852.09,890
1941,634,3.978,3.464,4232.36,5156.36,8871.14,889
1937.95,636,3.978,3.465,4220.391,5156.39,8860.06,888
1935.08,632,3.978,3.465,4213.128,5120.33,8830.12,887
1932.7,630,3.978,3.468,4202.219,5120.22,8820.39,886
1930.53,630.4,3.978,3.468,4191.59,5120.39,8851.11,885
1928.36,628,3.978,3.467,4184.36,5120.36,8820.81,884
1927.14,628,3.978,3.467,4178.359,5084.36,8832.33,883
1924.25,624.8,3.978,3.467,4172.328,5084.33,8825.99,882
1931.22,628.812,3.991,3.706,4116.375,5068,8883.69,881
1930.47,628.8,3.977,3.784,4124.281,5048.28,8896.44,880
1928.28,628.8,3.978,3.469,4184.344,5120.34,8836.5,879
1925.41,624.8,3.978,3.467,4172.375,5084.38,8827.53,878
1916.69,620,3.974,3.468,4162.775,5084.38,8791.56,877
1918.66,621.6,3.977,3.472,4130.344,5048.34,8806.91,876
1916.09,620,3.976,3.471,4141.05,5048.25,8794.44,875
1913.66,616,3.976,3.47,4130.344,5048.34,8798.59,874
1911.88,618,3.976,3.47,4124.344,5048.34,8803.47,873
1909.66,618.4,3.976,3.47,4112.344,5048.34,8775.31,872
1909.94,616,3.977,3.47,4106.344,5012.34,8768.75,871
1907.97,618,3.977,3.471,4112.25,5012.25,8786.97,870
1905.5,614.4,3.976,3.47,4100.313,5012.31,8780.09,869
1903.22,612.8,3.976,3.471,4094.375,5012.38,8768.62,868
1901.53,614,3.976,3.471,4083.513,5012.31,8793.38,867
1898.62,611.2,3.976,3.471,4076.344,5012.34,8765.12,866
1897.06,612,3.976,3.472,4069.143,4976.34,8778.78,865
1895.31,609.6,3.975,3.473,4064.218,4976.22,8756.22,864
1894.12,609.6,3.976,3.472,4061.912,4976.31,8791.66,863
1892.19,610,3.975,3.473,4054.775,4976.38,8745.16,862
1890.47,608.0213333,3.975,3.473,4052.406,4976.41,8759.62,861
1887.25,602.4,3.974,3.473,4040.281,4976.28,8773.06,860
1884.94,604.8,3.974,3.474,4033.112,4940.31,8709.31,859
1882.44,603.2,3.973,3.476,4028.375,4940.38,8720.38,858
1886.38,602.438,3.985,3.708,3969.312,4921,8828.88,857
1871.2,584,3.964,3.796,3836.32,4796.32,8759.52,856
1867.74,582,3.964,3.501,3944.351,4868.35,8722.56,855
1865.18,582,3.963,3.501,3932.351,4832.35,8710.66,854
1862.3,580,3.964,3.501,3925.151,4832.35,8677.69,853
1857.57,578,3.964,3.502,3914.289,4832.29,8660,852
1855.58,574,3.964,3.503,3896.351,4796.35,8648.35,851
1852.61,572,3.963,3.503,3890.324,4796.32,8676.61,850
1853.28,574,3.964,3.505,3881.952,4796.35,8669.38,849
1847.65,570,3.963,3.503,3881.952,4796.35,8663.84,848
1847.39,571.2,3.962,3.504,3866.352,4760.35,8655.16,847
1844.96,571.2,3.963,3.504,3872.321,4796.32,8612.32,846
1842.4,568,3.962,3.505,3866.383,4760.38,8624.9,845
1841.16,569.6,3.962,3.505,3860.352,4760.36,8625.16,844
1839.58,566,3.962,3.506,3853.113,4760.31,8624.99,843
1837.86,568,3.962,3.506,3845.96,4760.36,8627.53,842
1834.87,564,3.962,3.506,3842.329,4760.33,8621.31,841
1832.88,564,3.962,3.506,3831.544,4760.34,8615.42,840
1830.94,563,3.962,3.507,3824.328,4724.33,8599.39,839
1829.12,562.4,3.962,3.507,3818.312,4724.31,8603.86,838
1826.92,562,3.962,3.508,3812.39,4724.39,8605.76,837
1824,560,3.962,3.508,3806.328,4724.33,8605.19,836
1824.55,560,3.962,3.509,3802.743,4724.34,8593.12,835
1823.69,560,3.962,3.508,3800.36,4724.36,8594.09,834
1828.44,566.375,3.971,3.71,3724.312,4676,8714.01,833
1834,568,3.96,3.8,3728.313,4652.31,8691.03,832
1829.66,564,3.961,3.509,3831.575,4724.38,8647.09,831
1827,562,3.96,3.511,3817.112,4724.31,8603.72,830
1826.06,560.8,3.961,3.51,3812.343,4724.34,8621.91,829
1824.22,561,3.96,3.509,3806.344,4724.34,8603.59,828
1821.28,560,3.96,3.51,3795.544,4724.34,8597.84,827
1816.22,554,3.96,3.51,3788.375,4688.38,8593.78,826
1814.12,556,3.96,3.511,3766.713,4688.31,8595.88,825
1811.41,552,3.959,3.512,3759.575,4652.38,8588.16,824
1813.31,556,3.961,3.512,3752.344,4652.34,8604.03,823
1809.34,552,3.96,3.512,3758.344,4652.34,8594.47,822
1806.72,551,3.959,3.512,3745.144,4652.34,8577.91,821
1806.09,554,3.96,3.512,3740.375,4652.38,8575.41,820
1804.03,550.4,3.96,3.513,3737.975,4652.38,8572.56,819
1800.97,548,3.959,3.513,3723.544,4652.34,8606.03,818
1800,548,3.96,3.514,3716.25,4616.25,8582.69,817
1798.34,548.8,3.96,3.514,3716.375,4616.38,8564.78,816
1796.97,549,3.959,3.514,3709.143,4616.34,8566.91,815
1798.19,548,3.96,3.514,3701.912,4616.31,8564.56,814
1794.06,548,3.959,3.514,3704.313,4616.31,8558.38,813
1792.22,546.6,3.958,3.514,3692.313,4616.31,8540.31,812
1791.81,547,3.959,3.514,3686.344,4580.34,8554.09,811
1792.69,549.625,3.966,3.708,3703.375,4648,8773.88,809
1829.7,556,3.955,3.512,4328.352,5336.35,9950.34,807
1831.94,558,3.958,3.523,3831.456,4724.26,8708.64,806
1830.4,556,3.959,3.523,3838.721,4724.32,8640.29,805
1826.79,556,3.959,3.521,3836.32,4724.32,8624.13,804
1823.65,556,3.96,3.522,3824.356,4724.36,8624.32,803
1819.9,553,3.96,3.523,3812.352,4724.35,8597.5,802
1817.02,552,3.96,3.522,3802.787,4688.39,8595.49,801
1814.37,550,3.959,3.522,3794.351,4688.35,8588.48,800
1810.79,550,3.96,3.522,3782.39,4688.39,8580.71,799
1823.71,560,3.964,3.522,3772.554,4690.55,8604.73,798
1806.78,548,3.96,3.516,3812.352,4724.35,8566.31,797
1801.82,545,3.96,3.522,3758.414,4652.41,8567.59,796
1798.44,546,3.959,3.523,3737.921,4652.33,8542.38,795
1796.19,544,3.959,3.523,3728.328,4616.33,8536.7,794
1793.81,544,3.959,3.524,3716.375,4616.38,8534.2,793
1791.78,543,3.959,3.523,3710.375,4616.38,8512.64,792
1789.14,540,3.959,3.523,3704.328,4616.33,8518.44,791
1786.62,539,3.959,3.524,3694.65,4580.25,8522.2,790
1784.2,538,3.959,3.524,3686.25,4580.25,8534.66,789
1782.94,538,3.959,3.524,3680.39,4580.39,8514.75,788
1780.95,538,3.959,3.523,3674.312,4580.31,8529.14,787
1778.5,536,3.959,3.524,3668.344,4580.34,8534.72,786
1775.91,535.2,3.958,3.525,3658.744,4544.34,8535.48,785
1766.84,535.219,3.96,3.715,3556.359,4494.02,8692.62,784
1768.94,530,3.952,3.808,3521.912,4436.31,8632.34,783
1775.06,534,3.955,3.53,3632.312,4544.31,8536.19,782
1773.88,535,3.956,3.527,3656.375,4544.38,8522.88,781
1770.78,532,3.956,3.527,3650.313,4544.31,8498.03,780
1767.34,531,3.956,3.526,3638.375,4544.38,8485.22,779
1770,532,3.957,3.527,3626.344,4508.34,8487.22,778
1767.69,532,3.956,3.526,3637.144,4544.34,8471.16,777
1762.47,532,3.956,3.525,3629.944,4544.34,8467.38,776
1759.31,528,3.956,3.526,3614.313,4508.31,8438.03,775
1757.75,526,3.956,3.528,3608.344,4508.34,8438.91,774
1755.94,526,3.956,3.527,3596.218,4508.22,8442.91,773
1753.81,526,3.957,3.528,3586.775,4472.38,8424.47,772
1752.91,526,3.956,3.527,3579.575,4472.38,8464.06,771
1750.91,526,3.956,3.527,3572.344,4472.34,8449,770
1748.97,524,3.956,3.528,3566.344,4472.34,8441.06,769
1744.09,522,3.955,3.528,3565.019,4472.22,8432.84,768
1741.53,520,3.955,3.528,3548.375,4436.38,8412.88,767
1741.09,520,3.956,3.53,3542.344,4436.34,8422.59,766
1739.75,520,3.956,3.529,3536.25,4436.25,8423.5,765
1739.47,520,3.957,3.529,3530.313,4436.31,8464.75,764
1738,520,3.956,3.529,3529.206,4436.41,8454.06,763
1737.12,520,3.956,3.53,3524.406,4400.41,8438,762
1735.56,519,3.955,3.529,3521.944,4400.34,8468.34,761
1724.44,517.1875,3.957,3.72,3416.375,4361,8634,760
1743.23,522,3.949,3.822,3334.752,4292.35,8635.3,759
1739.42,520,3.95,3.531,3556.656,4438.66,8493.41,758
1736.96,518,3.95,3.531,3629.92,4508.32,8561.44,756
1732.54,516.031,3.95,3.532,3536.223,4436.22,8436.06,755
1728,516.9948333,3.952,3.534,3524.32,4400.32,8414.69,754
1726.85,513.7142857,3.951,3.534,3524.352,4400.35,8424.99,753
1723.17,510,3.95,3.534,3506.32,4400.32,8404.86,752
1720.13,511,3.95,3.534,3493.152,4364.35,8397.53,751
1716.76,510,3.95,3.534,3482.351,4364.38,8376.83,750
1714.53,510,3.95,3.535,3464.351,4364.35,8368.7,749
1712.61,506.9845,3.95,3.536,3457.05,4364.25,8347.55,748
1710.4,506.8571429,3.95,3.537,3449.92,4328.32,8339.56,747
912,524,3.95,3.537,3440.321,4328.32,8347.11,746
1680.45,497,3.948,3.543,3356.359,4256.36,8277.86,728
1679.72,497,3.948,3.541,3356.359,4256.36,8303.72,727
1668,496,3.947,3.542,3350.391,4256.39,8297.48,726
1675.2,495,3.947,3.542,3344.359,4220.36,8289.51,725
1672.64,495,3.948,3.542,3334.728,4220.33,8299.62,724
1671.94,495,3.948,3.543,3326.344,4220.34,8287.48,723
1670.22,492,3.948,3.544,3320.36,4220.36,8283.2,722
1668.36,493.7142857,3.947,3.544,3308.36,4184.36,8287.72,721
1663.61,492,3.945,3.543,3302.391,4184.39,8294.14,720
1661.25,491,3.945,3.546,3284.312,4184.31,8298.75,719
1658.42,488.5714286,3.945,3.544,3278.36,4148.36,8284.09,718
1659.45,489.8571429,3.946,3.545,3269.944,4148.34,8292.41,717
1655.06,485.5714286,3.945,3.545,3272.25,4148.25,8299.19,716
1653.16,487,3.945,3.547,3260.344,4148.34,8295.09,715
1651.16,486,3.945,3.546,3254.343,4148.34,8295.28,714
1643.91,487.219,3.946,3.732,3143.25,4080.97,8464.97,713
1687.17,496,3.936,3.527,4033.184,5084.38,10131.26,711
1692.48,498,3.941,3.556,3385.152,4256.38,8524.35,710
1691.14,500,3.941,3.555,3399.552,4292.35,8424.23,709
1686.82,496,3.941,3.555,3399.52,4292.32,8385.05,708
1681.79,495,3.941,3.554,3392.223,4256.22,8363.84,707
1678.56,492,3.942,3.556,3377.951,4256.35,8356.8,706
1676.29,492,3.942,3.557,3363.458,4256.26,8330.47,705
1672.16,492,3.942,3.556,3356.352,4220.35,8316.86,704
1672.58,490,3.943,3.556,3341.951,4220.35,8294.84,703
1671.2,490,3.943,3.555,3334.752,4220.35,8312.19,702
1669.74,490,3.943,3.554,3332.289,4220.29,8325.28,701
1665.7,490.7142857,3.942,3.554,3326.352,4184.35,8310.43,700
1661.38,488,3.942,3.554,3314.351,4184.35,8277.7,699
1656,485,3.942,3.556,3302.297,4184.3,8293.25,698
1656.34,485,3.943,3.555,3290.312,4148.31,8288.8,697
1654.05,483.9896667,3.942,3.555,3278.375,4148.38,8292.12,696
1652.33,484,3.942,3.555,3266.344,4148.34,8291.11,695
1649.73,483,3.942,3.555,3260.391,4148.39,8304.45,694
1646.75,482.5714286,3.941,3.555,3254.359,4112.36,8315.26,693
1643.55,482.4,3.939,3.555,3242.36,4112.36,8283.24,692
1637.73,479,3.939,3.556,3236.344,4112.34,8284.56,691
1634.48,478,3.939,3.557,3218.328,4076.33,8248.12,690
1632.09,475,3.939,3.558,3212.313,4076.31,8242.02,689
1614.31,477.593,3.938,3.742,3066.375,3997,8543.81,688
1623.22,473.1428571,3.931,3.845,3025.175,3932.38,8395.12,687
1628.03,475,3.936,3.562,3164.344,4040.34,8293.38,686
1629.72,474,3.938,3.561,3188.375,4076.38,8268.91,685
324,342.8571429,3.937,3.559,3188.313,4076.31,8263,684
1620.83,477,3.927,4.209,-29.264,296.35,3509.92,683
1624.58,475,3.936,3.562,3154.688,4040.29,8191.26,682
1622.31,472,3.936,3.56,3176.319,4040.32,8193.38,681
1619.84,474,3.936,3.56,3164.287,4040.29,8198.14,680
1615.55,469.7142857,3.935,3.56,3158.321,4040.32,8180.74,679
1613.38,470,3.936,3.561,3146.351,4004.35,8188,678
1610.4,467,3.936,3.562,3134.321,4004.32,8170.94,677
1607.68,468.4285714,3.936,3.562,3122.317,4004.32,8195.14,676
1605.6,466,3.936,3.563,3110.383,3968.38,8192.16,675
1603.42,467.1428571,3.937,3.564,3104.351,3968.35,8212.48,674
1602.98,466,3.937,3.563,3098.382,3968.38,8207.45,673
1600.51,464.1428571,3.937,3.562,3097.152,3968.35,8215.78,672
1597.95,462,3.937,3.563,3086.351,3968.35,8224.19,671
1595.49,462.8434286,3.937,3.563,3080.351,3932.35,8227.32,670
1593.59,461,3.937,3.564,3068.343,3932.34,8229.72,669
1591.84,463,3.936,3.563,3062.359,3932.36,8194.8,668
1585.92,460.7142857,3.934,3.564,3056.359,3932.36,8232.78,667
1585.14,460.4,3.934,3.564,3134.313,4004.31,8335.09,665
1582.2,457.6,3.934,3.565,3038.312,3896.31,8214.53,664
1579.56,458.1428571,3.934,3.566,3032.344,3896.34,8218.05,663
1565.22,460.797,3.933,3.752,2905.375,3828.98,8379.36,662
1605.5,464,3.925,3.868,2686.752,3644.35,8690.69,661
1605.15,466,3.929,3.564,3128.383,4004.38,8354.4,660
1599.9,463,3.93,3.564,3128.318,4004.32,8269.53,659
1595.49,460,3.93,3.565,3111.551,3968.35,8222.21,658
1592.03,461.1428571,3.93,3.567,3098.351,3968.35,8186.79,657
1588.12,459,3.93,3.567,3086.351,3932.35,8176.58,656
1584.25,456.8571429,3.93,3.568,3074.32,3932.32,8163.96,655
1582.43,458,3.93,3.569,3056.351,3932.35,8154.15,654
1578.11,456.9741667,3.929,3.569,3046.751,3896.35,8150.82,653
1576.1,454.2857143,3.93,3.569,3032.321,3896.32,8137.12,652
1573.12,456,3.93,3.57,3026.32,3896.32,8170.46,651
1571.2,453.6,3.931,3.57,3014.351,3860.35,8172.16,650
1568.9,453,3.931,3.57,3008.352,3860.35,8148.58,649
1566.17,450,3.931,3.571,3002.352,3860.34,8175.91,648
1564.28,452,3.93,3.571,2989.191,3860.39,8158.38,647
1629.76,491,3.929,3.571,2984.344,3860.34,8130.69,646
1619.42,487,3.926,3.547,3176.312,4040.31,8338.36,645
1543,446,3.923,3.549,3134.359,4004.36,8364.48,644
1550.56,447,3.927,3.577,2912.313,3788.31,8114.48,643
1549.98,447,3.928,3.573,2936.359,3788.36,8125.56,642
1546.08,445.7142857,3.927,3.573,2936.36,3788.36,8123.24,641
1544.2,443.6,3.927,3.574,2924.359,3788.36,8111.62,640
1541.11,442.6285714,3.927,3.574,2918.219,3788.22,8108.8,639
1502.34,430.2857143,3.921,3.882,2413.12,3356.32,8306.24,637
1503.07,430.2857143,3.922,3.582,2786.351,3644.35,8138.08,636
1502.53,430.2857143,3.922,3.581,2786.351,3644.35,8093.79,635
1501.63,430.2857143,3.923,3.581,2786.32,3644.32,8104.96,634
1497.47,429,3.923,3.581,2780.258,3644.26,8085.41,633
1494.75,427.2,3.923,3.582,2768.321,3608.32,8096.38,632
1492,427.7142857,3.922,3.583,2762.32,3608.32,8054.75,631
1489.91,426.4285714,3.922,3.583,2756.352,3608.35,8055.84,630
1487.52,425.1428571,3.92,3.583,2744.321,3608.32,8044.26,629
1485.76,424.4571429,3.92,3.584,2738.289,3572.29,8030.62,628
1481.05,424.2857143,3.919,3.583,2732.352,3572.35,8029.28,627
1479.17,423,3.918,3.586,2714.352,3572.35,8022.88,626
1476.45,422.4,3.919,3.585,2708.32,3572.32,8024.12,625
1474.91,421.7142857,3.919,3.586,2708.321,3536.32,7979.61,624
1472.84,420.6,3.918,3.586,2702.313,3536.31,8024.06,623
1470.19,420.3428571,3.918,3.587,2693.928,3536.33,7999.78,622
1466.34,417.9428571,3.918,3.587,2684.36,3536.36,7997.03,621
1463.33,417.2571429,3.917,3.587,2672.359,3536.36,7975.23,620
1459.48,416.5714286,3.917,3.588,2660.344,3500.34,7977.62,619
1457.2,414.1714286,3.917,3.589,2654.312,3500.31,7997.01,618
1455.2,415.8857143,3.916,3.59,2648.359,3500.36,7944.55,617
1453.92,415.2,3.916,3.589,2642.328,3500.33,7963.94,616
1450.5,414.5142857,3.915,3.589,2642.329,3464.33,7951.66,615
1439.39,420,3.912,3.772,2450.234,3360,8278.81,614
1472.64,420.3428571,3.904,3.568,3608.352,4688.35,10557.5,612
1480.03,418.6285714,3.912,3.601,2720.32,3572.32,8169.76,611
1477.95,419.3142857,3.913,3.6,2744.352,3572.35,8079.65,610
1476.35,420,3.913,3.601,2744.225,3572.22,7998.46,609
1477.12,418.9714286,3.914,3.601,2738.321,3572.32,7992.23,608
1477.44,419.5714286,3.914,3.602,2737.12,3572.32,7989.12,607
1478.46,419.5714286,3.913,3.6,2732.351,6679.75,7765.15,606
1475.05,417.8571429,3.915,3.599,2726.32,3572.32,7982.81,605
1476.36,420.8571429,3.916,3.599,2714.313,3572.31,7982.3,604
1478.46,420.4285714,3.918,3.6,2714.321,3572.32,7996.13,603
1478.49,419.3142857,3.919,3.597,2720.352,3572.35,8037.95,602
1477.76,420.4285714,3.918,3.596,2720.39,3572.39,8062.7,601
1473.24,419.6571429,3.917,3.596,2714.352,3572.35,8028.26,600
1470.59,417.2571429,3.916,3.596,2708.227,3536.23,8007.84,599
1467.27,417,3.915,3.598,2696.218,3536.22,8002.36,598
1464.61,415.8857143,3.916,3.598,2684.36,3536.36,7976.14,597
1460.16,415.2,3.916,3.598,2678.359,3500.36,7998.89,596
1458.53,414,3.916,3.598,2666.313,3500.31,8014.72,595
1452.78,411.4285714,3.914,3.598,2660.344,3500.34,8002.75,594
1447.91,410.1,3.914,3.598,2642.359,3464.36,7993.89,593
1447.42,409.0285714,3.915,3.601,2630.344,3464.34,7975.08,592
1446.66,409.0285714,3.915,3.601,2621.913,3464.31,7976.64,591
1445.14,410.7428571,3.914,3.599,2618.344,3464.34,7973.59,590
1418.83,412.797,3.907,3.773,2450.343,3353,8265.12,589
1429.97,406.2857143,3.904,3.884,2396.344,3284.34,8110.31,588
1436.06,407.6571429,3.906,3.603,2570.25,3392.25,8005.5,587
1444.12,409.2857143,3.911,3.602,2594.344,3428.34,7964.34,586
1442.72,409.3714286,3.912,3.599,2612.344,3428.34,8007.38,585
1439.5,408.6857143,3.912,3.6,2612.313,3428.31,7964.31,584
1437.31,408,3.912,3.6,2606.343,3428.34,7983.5,583
1431.47,406.6285714,3.91,3.6,2600.344,3428.34,7960.91,582
1424.41,403.5428571,3.91,3.601,2588.375,3428.38,7961.31,581
1420.03,402.1714286,3.908,3.603,2558.343,3392.34,7911.31,580
1415.84,403.2,3.907,3.603,2546.343,3392.34,7892.34,579
1413.19,402.3,3.907,3.604,2528.344,3356.34,7879.03,578
1413.12,400.8,3.908,3.606,2522.343,3356.34,7864.66,577
1408.03,399,3.907,3.605,2516.219,3356.22,7871.97,576
1406.28,399,3.907,3.606,2498.344,3320.34,7858.5,575
1399.38,396.3428571,3.906,3.605,2492.344,3320.34,7842,574
1398.22,395.7,3.907,3.607,2474.219,3284.22,7845.06,573
1396.03,393.9428571,3.907,3.607,2468.375,3284.38,7833.56,572
1393.69,394.8,3.907,3.608,2462.313,3284.31,7877.78,571
1391.66,393.9,3.907,3.607,2450.313,3284.31,7882.16,570
1389.88,393,3.906,3.607,2450.375,3284.38,7858.84,569
1385.72,392.1,3.905,3.608,2444.344,3248.34,7851.06,568
1383.5,391.2,3.906,3.608,2432.407,3248.41,7869.44,567
1382.03,391.2,3.905,3.609,2426.344,3248.34,7867.78,566
1366.75,397.1875,3.901,3.782,2240.375,3143,8161.06,565
1373.12,389.7,3.897,3.895,2204.25,3104.25,8051.5,564
1372.5,388.8,3.898,3.612,2390.313,3212.31,7877.75,563
1372.69,388.8,3.897,3.612,2390.375,3212.38,7861.62,562
1373.12,387.3,3.899,3.611,2390.312,3212.31,7843.38,561
1384.56,392.1,3.894,3.611,2402.312,8323.19,8976.25,560
1374.06,388.2,3.9,3.611,2402.313,3212.31,7740.75,559
1374.94,388.5,3.903,3.61,2408.187,3212.19,7781.56,558
1375.12,387,3.903,3.61,2408.375,3212.38,7805.62,557
1374.69,389.4,3.904,3.61,2408.313,3212.31,7841.25,556
1371.88,387.6,3.903,3.612,2402.187,3212.19,7797.94,555
1369,386.7,3.903,3.61,2396.438,3212.44,7799.56,554
1370.19,387.6,3.903,3.61,2378.312,3212.31,7826.25,553
1364.25,383.4,3.902,3.61,2384.25,3212.25,7789,552
1362.06,384.5714286,3.902,3.612,2372.375,3176.38,7784.31,551
1361.75,385.3714286,3.903,3.612,2363.678571,3176.25,7801.5,550
1361.75,385.3714286,3.904,3.612,2354.188,3176.19,7833.44,549
1360.88,383.4,3.903,3.611,2354.313,3176.31,7842.94,548
1359.88,384,3.902,3.612,2353.517857,3176.38,7865.81,547
1354.38,382.2,3.9,3.611,2456.313,3284.31,7978.12,545
1352.5,382.5,3.9,3.612,2336.313,3140.31,7807.31,544
1350.38,381.3,3.9,3.613,2330.313,3140.31,7814.94,543
1348.12,380.5,3.901,3.614,2324.375,3140.38,7817.38,542
1345.69,389.9995,3.901,3.785,2135.313,3031,8109.12,541
1337.38,378.9,3.892,3.896,2132.25,2996.25,8045.88,540
1330.31,376,3.892,3.617,2286.598714,3104.31,7818.62,539
1329.62,376,3.893,3.619,2270.375,3068.38,7742.94,538
1327.31,375,3.892,3.619,2255.740571,3068.31,7739.06,537
1334.25,377.4,3.894,3.62,2258.375,3068.38,7761.56,536
1327.19,374.9845,3.893,3.617,2282.375,3104.38,7700.25,535
1328.62,375.6,3.894,3.618,2258.312,3068.31,7748.94,534
1328.12,374.1,3.895,3.618,2264.375,3068.38,7730.12,533
1328.81,374.7428571,3.895,3.618,2258.313,3068.31,7733.81,532
1328.25,374.5,3.896,3.617,2264.25,3068.25,7723.06,531
1324.5,373.2,3.894,3.618,2258.313,3068.31,7730.69,530
1328.25,375.4285714,3.896,3.619,2250.597714,3068.31,7752.62,529
1323.81,371.7,3.896,3.617,2264.375,3068.38,7755.81,528
1323.31,373.0285714,3.897,3.619,2252.312,3068.31,7719.56,527
1325.19,372.6,3.897,3.617,2246.375,3068.38,7746.19,526
1324.88,374.1,3.897,3.618,2245.454857,3068.31,7789.69,525
1322.88,373.169,3.896,3.617,2245.517857,3032.38,7791,524
1318.06,371,3.895,3.617,2240.313,3032.31,7760.81,523
1313.12,370.5,3.894,3.619,2230.027286,3032.31,7739.31,522
1314.62,370.5,3.894,3.619,2216.313,3032.31,7740.12,521
1313.75,370.5,3.895,3.619,2216.375,3032.38,7762.12,520
1314.12,369,3.896,3.618,2216.312,3032.31,7753.94,519
1312.94,370,3.893,3.62,2216.375,3032.38,7762.31,518
1313.69,380.406,3.895,3.788,2023.313,2905,8134.62,517
1315.33,374.4,3.878,3.618,3230.448,4364.45,11142.59,515
1317.22,372.5,3.884,3.634,2252.353,3032.35,7995.55,514
1318.02,372.5,3.887,3.633,2264.256,3068.26,7804.38,513
1320.32,370.8,3.889,3.633,2270.35,3068.35,7743.62,512
1322.95,372.6,3.89,3.632,2270.352,3068.35,7718.85,511
1325.47,373.5,3.891,3.631,2270.32,3068.32,7726.18,510
1328.54,374.4,3.892,3.631,2270.321,3068.32,7735.75,509
1329.51,372.9,3.892,3.629,2276.226,3068.23,7785.09,508
1329.56,373,3.893,3.628,2276.32,3068.32,7811.87,507
